volume_lag_1,volume_lag_6,volume_lag_12,volume_lag_24,volume_lag_48,return_6h,return_12h,return_24h,momentum_6h,momentum_12h,momentum_24h,roc_24h,volume_std_6h,volume_std_12h,volume_std_24h,volume_mean_24h,volume_change_24h,sma_7,sma_14,sma_30,macd,bb_width,rsi_14,price_range,atr_14,vpt
0.0013266895916617513,0.0010229628593819596,0.0006193052950487079,0.0005319046779925104,0.0004833992662624814,0.18419637726111485,0.10364699344160301,0.05865431573203607,0.47459801294660486,0.5245244044527655,0.4442586546804197,0.05865431670772711,0.0010293972103568346,0.0010452714051420035,0.0009336947298996556,0.0014169996359603405,0.0033253514773332136,0.0004922482488564488,0.0005001890162778991,0.0005023479133134144,0.3880635336378498,0.0004236683379301157,0.20233468526614506,6.597704670432912e-05,9.993603134562977e-05,9.762399022330209e-05
0.0007484653710924906,0.0010463446653288066,0.0005191068524559777,0.0008372891508472222,0.0006996832205127721,0.18584244038165426,0.1046680851918277,0.059217945987403,0.47465954154058954,0.5245631332686381,0.44430138313080614,0.05921794695030863,0.0010175828082265364,0.0010459619497349625,0.0009507597858543889,0.0013858171066272607,0.0016390652929416708,0.0004930250213540083,0.0004914939989370962,0.0004984070583670343,0.38806666029672615,0.0004237355441047765,0.26394219280529235,8.007470625653548e-05,0.00011223765302357834,9.860275008791729e-05
0.0005170099022401645,0.0009789848926059995,0.0013627327581879278,0.0009614048174792338,0.0003513347457229181,0.1865436933243802,0.10607277113465777,0.05965587126946029,0.47468601748103145,0.5246161450520667,0.44433425116956493,0.059655872222255824,0.0010102406380180873,0.0009390129600819479,0.0009505137539055831,0.0013854778203400704,0.0024755356677419456,0.0005010182609256662,0.0004887501822258056,0.0004969920926444473,0.38809272690029056,0.0004140413173480073,0.4251483142757454,0.00012123987214897944,0.00011458081905747354,0.00010209934712367595
0.0009579199700519022,0.00019412376578847567,0.0008074292653823934,0.0006940469813636014,0.0005348251462849982,0.18728849029282552,0.10767669401564532,0.0595507379875898,0.4747139850237517,0.5246768476641792,0.4443261437200044,0.05955073894269757,0.0008362383038638322,0.0010026419051660156,0.0009698333429800186,0.001363982536302031,0.0017980605391689863,0.0005069317547780512,0.0004873845382918759,0.0004954367997427588,0.38812222173697347,0.0004073680260412187,0.46397306857413817,2.3120161665626655e-05,0.00010755132095579017,0.00010274899077269213
0.0004732665133405906,0.000563721568137156,0.0013314103072457767,0.0005165446867652711,0.00025006809379723814,0.18586618957272377,0.10960516720264536,0.059638638573071515,0.47466066024229836,0.5247488118468645,0.4443329364480146,0.059638639526253555,0.0008017749992991696,0.0008723073499711812,0.0009555375886553419,0.0013824668263742695,0.00323956902398676,0.0005108406744431881,0.00048456554852000145,0.0004934079026116111,0.3881397262681815,0.00039637571267661095,0.4272733970797302,0.00010714221259677307,0.00011926715112526528,0.00010189961701375975
0.000706398898786847,0.0013266895916617513,0.0007891007344725447,0.0003461296386449891,0.0009629363378194355,0.18323957532233012,0.10646045919058923,0.05811721174938803,0.4745622144919228,0.5246315267094346,0.4442176791921005,0.058117212737126604,0.0004560118741777784,0.000876346199898208,0.0009111776774993488,0.0014334461750852893,0.005342943993088106,0.0005019203193099279,0.00047795031918867006,0.0004889291268120147,0.38811349846721827,0.00041425989123107044,0.35729365903963944,0.00024022411876960858,0.00015113420918623808,9.585494075112669e-05
0.0008697442346656416,0.0007484653710924906,0.0010229628593819596,0.00046342895290312186,0.0006395277861923123,0.1822060797163801,0.10509758517256479,0.05765775352234105,0.4745238057332536,0.52458071230563,0.4441830581912745,0.057657754520613634,0.0010202935549949996,0.0011127593233030734,0.0009910928447658303,0.0015396931660145345,0.007229236116674697,0.0004928746782899648,0.0004732394740587834,0.0004841696966542201,0.3880772682126439,0.0004136948048446321,0.3892771873554527,0.00032650179522912223,0.00015523474974555587,9.152275220071629e-05
0.0015547036874860088,0.0005170099022401645,0.0010463446653288066,0.0002655290218094733,0.001049293372279426,0.18047264097062557,0.10501949377774063,0.05757946407400752,0.4744585481335729,0.5245779655811,0.44417736106455635,0.05757946507418215,0.008300087239067036,0.00746360448806689,0.005465976837032633,0.0023220351965522966,0.05571643374325285,0.0004842800664621329,0.00046793977328766026,0.00047952720581234085,0.38804480870326824,0.00040618231986867836,0.3787924713404276,0.0006067632671269912,0.00025563941429795705,8.391730344466054e-05
0.008301051574129891,0.0009579199700519022,0.0009789848926059995,0.000838387174949455,0.0007547713261384656,0.17535206184696736,0.10172853400809886,0.05666311064960081,0.4742642669368091,0.524454362977251,0.4441078999426461,0.05666311167056655,0.008205383464784414,0.007657590450724401,0.005672714651168216,0.0025581677748132753,0.008872075882795103,0.0004657126980527348,0.00045904429445196816,0.0004727154906602144,0.38799504212152447,0.00047133792484647117,0.32529226114920506,0.0002780058463695228,0.0002924271210301077,7.020431552858105e-05
0.0032637313133046446,0.0004732665133405906,0.00019412376578847567,0.0014374124507975277,0.0003005075252527909,0.17290867179071373,0.10044463575653081,0.05633186810902339,0.4741710417944081,0.5244062952979764,0.4440833584737062,0.05633186913780549,0.008013743544993285,0.007532031044637971,0.005674721988361473,0.0025195882673413644,0.001843294198054792,0.0004370222299977264,0.0004486954697783326,0.00046422569632468755,0.3879431074856117,0.0005465919728403752,0.3077254222536249,0.00016748019548022005,0.00030707190874195193,6.740417991030125e-05
